0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.546768497990229,2.950192604084342,2.7754746312058893,3.5771843315804928,3.9126777523473057,4.725113245671941,2.6217427725930107,3.5779583041972387,4.250344536810494,2.8717389164600564
3.546768497990229,2.950192604084342,2.7754746312058893,3.5771843315804928,3.9126777523473057,4.725113245671941,2.6217427725930107,3.5779583041972387,4.250344536810494,2.8717389164600564
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,6.90575169509638,6.71754508300835,6.71754508300835,12.350590208958222,6.71754508300835,6.90575169509638
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,6.90575169509638,6.71754508300835,6.71754508300835,12.350590208958222,6.71754508300835,6.90575169509638
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222
