0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.546768497990229,2.950192604084342,2.7754746312058893,3.5771843315804928,3.9126777523473057,4.725113245671941,2.6217427725930107,3.5779583041972387,4.250344536810494,2.8717389164600564,4.208919363811534,3.561167963046627,3.2930383854800764,9.907088631871122,6.473829589979741,3.601253374477416,5.570984083819846,3.9531283287067973,3.575602594564341,2.4373068605753536,3.568891766435429,4.212463972750075,3.4609587876637797,5.044720241872893,4.3848540860398355,2.992098625079097,2.7305541237800792,2.78936092881349,3.805385764824088
3.546768497990229,2.950192604084342,2.7754746312058893,3.5771843315804928,3.9126777523473057,4.725113245671941,2.6217427725930107,3.5779583041972387,4.250344536810494,2.8717389164600564,4.208919363811534,3.561167963046627,3.2930383854800764,9.907088631871122,6.473829589979741,3.601253374477416,5.570984083819846,3.9531283287067973,3.575602594564341,2.4373068605753536,3.568891766435429,4.212463972750075,3.4609587876637797,5.044720241872893,4.3848540860398355,2.992098625079097,2.7305541237800792,2.78936092881349,3.805385764824088
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,6.90575169509638,6.71754508300835,6.71754508300835,12.350590208958222,6.71754508300835,6.90575169509638,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,6.90575169509638,3.9531283287067973,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,6.90575169509638,6.90575169509638,4.3848540860398355,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,6.90575169509638,6.71754508300835,6.71754508300835,12.350590208958222,6.71754508300835,6.90575169509638,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,6.90575169509638,3.9531283287067973,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,6.90575169509638,6.90575169509638,4.3848540860398355,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,6.90575169509638,6.71754508300835,12.350590208958222,6.71754508300835,12.350590208958222,12.350590208958222,6.90575169509638,12.350590208958222,9.907088631871122,6.473829589979741,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222,6.90575169509638,6.90575169509638,12.350590208958222,12.350590208958222,4.3848540860398355,12.350590208958222,12.350590208958222,12.350590208958222,12.350590208958222
